,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.3811029031799988,0.807331196732431,0.9961102604866028,0.5168349793387578,0.9964907822929921,0.9989116191864014,0.2766262515916492,1.0,0.9961395859718323,0.716351459721331,0.9244623008120653,0.9894485473632812,0.16936291016823019,0.9488587625206136,0.6879688501358032,1.0,0.0,0.8122633099555969,0.0,0.03518797347723008,0.7726300358772278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.38101788267821884,0.8076102202544833,0.9961221814155579,0.5164596213088918,0.9967197150085572,0.9989153146743774,0.2768100380619039,1.0,0.996142566204071,0.7160945046723157,0.9250263226430538,0.9895971417427063,0.16928051941945477,0.949169860108639,0.6879367828369141,1.0,0.0,0.8122622966766357,0.0,0.03508185132822383,0.7727557420730591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3949219019320714,0.8013763290472542,0.9971627593040466,0.523960717671665,1.0,0.9993280172348022,0.2856323651788739,0.9952291997326133,0.9967436790466309,0.7086328537570701,0.9156497595859051,0.9932710528373718,0.17728940573269664,0.9263625060342768,0.7230073809623718,1.0,0.0,0.7985914945602417,0.0,0.051076210169342544,0.7652183175086975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39581028066165375,0.7999286305105815,0.9971935153007507,0.5252723598169479,1.0,0.9993300437927246,0.2862977947865063,0.9951350570443459,0.996752142906189,0.7110652594062375,0.9156022812212774,0.993252694606781,0.1774236728963601,0.9260310676520909,0.7241706252098083,1.0,0.0,0.8068152070045471,0.0,0.04689531580687138,0.7654603719711304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3957683829254833,0.799904021215162,0.997192919254303,0.525255064895392,1.0,0.9993295669555664,0.2862420112867352,0.995137241283784,0.9967516660690308,0.7110817999612167,0.9155999039499085,0.9932441115379333,0.17733902554432976,0.9260538190696511,0.7241740822792053,1.0,0.0,0.8069016337394714,0.0,0.04686310348399067,0.7654443979263306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.39581884554892705,0.7998642856468079,0.9971938133239746,0.5254013466134413,1.0,0.9993253946304321,0.28612602606869525,0.9951131068801331,0.9967701435089111,0.7110116899885969,0.9155597022839902,0.9931356906890869,0.1772317935852174,0.9259715990890348,0.7243888974189758,1.0,0.0,0.8068686723709106,0.0,0.0467719002487027,0.7653257250785828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.40555107535474516,0.8010499930791333,0.9975407123565674,0.5297013720373974,1.0,0.9994156360626221,0.29806058043310096,0.9960801957771929,0.9966825842857361,0.707545886034042,0.9026753227561574,0.9944785833358765,0.18583626880352458,0.9034345235649496,0.7442669868469238,1.0,0.0,0.8277255892753601,0.0,0.0166309363366716,0.7512890696525574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.40558627342090964,0.801078047871015,0.9975403547286987,0.5297358811552246,1.0,0.9994161128997803,0.2980960631529401,0.9960859671969151,0.9966810345649719,0.707574598063453,0.9026565479439163,0.9944880604743958,0.18587673434072405,0.9034375186040883,0.7443031668663025,1.0,0.0,0.8276031613349915,0.0,0.016739668960413352,0.751274585723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.405567946248455,0.801130745147296,0.9975414276123047,0.5297123386833196,1.0,0.9994156360626221,0.2980815234657856,0.9960787066904143,0.9966842532157898,0.7075506258140252,0.9027173930959116,0.994478702545166,0.18586115455178828,0.9034673862134016,0.7443209886550903,1.0,0.0,0.8276724815368652,0.0,0.016936409083202462,0.7513238191604614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4054643635274664,0.8012169160630356,0.9975451827049255,0.529554643720853,1.0,0.9994179010391235,0.29803939310764105,0.9960768430074616,0.9966884255409241,0.7073389812416137,0.9027107472344112,0.9945066571235657,0.18586094182910826,0.9035003302248735,0.7442716360092163,1.0,0.0,0.827429473400116,0.0,0.01699589409720367,0.7512134313583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
