,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.5227302557040925,0.0,0.9824895858764648,0.7491256189538587,0.9679014615613923,0.9975314140319824,0.2682664545012493,1.0,0.9941879510879517,1.0,0.28008309815330185,0.965031623840332,0.0,0.21317864035841655,0.7234435081481934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.513460618256399,0.0,0.9829108119010925,0.7399924437835217,0.9601646180292213,0.9972062706947327,0.2628963187208888,1.0,0.9955902099609375,1.0,0.1895420624731149,0.9342039823532104,0.0,0.19806542971815883,0.764398455619812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5088865057778141,0.0,0.9822160005569458,0.7334777023543477,1.0,0.9971020817756653,0.25608839136580114,0.9755807103012634,0.9957929849624634,1.0,0.1838812420166826,0.9427399039268494,0.0,0.12865429108141424,0.7535675764083862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5193970133099647,0.0,0.9804683923721313,0.7453743744349274,0.970829539832195,0.9972968697547913,0.2657022759859854,1.0,0.9937273263931274,1.0,0.210875748861661,0.9645052552223206,0.0,0.17127939085368354,0.7280049324035645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.5163434912110154,0.0,0.9810031652450562,0.7428470003840235,0.9749574957495749,0.9973036050796509,0.2648984955195216,1.0,0.9938296675682068,1.0,0.24411241124112412,0.964638888835907,0.0,0.17414255711285415,0.722645103931427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.518016853716264,0.0,0.9809350371360779,0.745173563292783,0.9716618143291884,0.9971626400947571,0.26577352839251495,1.0,0.9937512278556824,1.0,0.2291361425893891,0.958443284034729,0.0,0.18250442497652142,0.7210421562194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5157115948112563,0.0,0.9831627607345581,0.7420506142260865,0.9963859646571728,0.9975368976593018,0.25929808110091834,1.0,0.9944356679916382,1.0,0.26745147869525604,0.9628992676734924,0.0,0.21258827457496496,0.712234377861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5125799766773985,0.0,0.9797168374061584,0.7411010826476238,0.977079455538891,0.9970441460609436,0.26191326518060254,1.0,0.9935649037361145,1.0,0.27221265146138107,0.9588564038276672,0.0,0.23308116961306855,0.7155956625938416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.5089284627990511,0.0,0.9829565286636353,0.7347052065841833,1.0,0.9974895715713501,0.2602374448357202,0.991373865226707,0.9940952062606812,1.0,0.26736232693405454,0.9702873826026917,0.0,0.21986088295861278,0.717933177947998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5106114946338494,0.0,0.9794201254844666,0.7446175435775404,0.9253566165256438,0.9970141649246216,0.264649900872966,1.0,0.993175208568573,1.0,0.230939577143917,0.9546822905540466,0.0,0.2578817643174538,0.7190138101577759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.507314423803772,0.0,0.9812068343162537,0.7359155589024073,0.9764201936035848,0.9971969127655029,0.2623902517431196,1.0,0.9936172962188721,1.0,0.23951905275597535,0.9656229615211487,0.0,0.2144902239632365,0.7197057604789734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.5135613029793994,0.0,0.9838256239891052,0.7423451898303507,0.9805745870148985,0.9977946281433105,0.2596008258210375,1.0,0.9943029880523682,1.0,0.24282834013063076,0.970413088798523,0.0,0.1816230938727949,0.718629777431488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.5076638685772371,0.0,0.9845728278160095,0.7353348280158705,1.0,0.9978500604629517,0.25544028920877465,0.9752659099082802,0.9945979118347168,1.0,0.27855879952363416,0.9749003648757935,0.0,0.1863996692143194,0.7128008604049683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
